timestamp_s,relative_exertion,mix,ep_target_weight,sustained_energy
28.982,0.1329,0.0007,0.0000,0.1469
29.032,0.1191,0.0007,0.0000,0.1375
29.082,0.1549,0.0007,0.0000,0.1101
29.132,0.1507,0.0006,0.0000,0.1297
29.182,0.1472,0.0006,0.0000,0.1007
29.232,0.2029,0.0006,0.0000,0.2020
29.282,0.3387,0.0006,0.0000,0.1779
29.333,0.2925,0.0006,0.0000,0.1855
29.383,0.2465,0.0005,0.0000,0.1726
29.434,0.3165,0.0005,0.0000,0.1735
29.484,0.3387,0.0005,0.0000,0.1886
29.534,0.1902,0.0005,0.0000,0.1622
29.584,0.1639,0.0004,0.0000,0.2014
29.638,0.1678,0.0004,0.0000,0.1832
29.685,0.1557,0.0004,0.0000,0.2984
29.735,0.1475,0.0004,0.0000,0.2730
29.785,0.1945,0.0004,0.0000,0.2689
29.836,0.2706,0.0004,0.0000,0.2477
29.886,0.2315,0.0004,0.0000,0.2057
29.936,0.1982,0.0003,0.0000,0.2115
29.986,0.2042,0.0003,0.0000,0.1791
30.036,0.1769,0.0003,0.0000,0.2071
30.086,0.1443,0.0003,0.0000,0.1732
30.137,0.1227,0.0003,0.0000,0.2744
30.188,0.1582,0.0003,0.0000,0.2553
30.238,0.1668,0.0003,0.0000,0.2856
30.290,0.1680,0.0002,0.0000,0.2414
30.340,0.1719,0.0002,0.0000,0.2566
30.391,0.2549,0.0002,0.0000,0.2537
30.441,0.2680,0.0002,0.0000,0.2234
30.491,0.2390,0.0002,0.0000,0.2267
30.541,0.2323,0.0002,0.0000,0.1883
30.591,0.1841,0.0002,0.0000,0.2655
30.641,0.1507,0.0002,0.0000,0.2395
30.694,0.1220,0.0002,0.0000,0.2428
30.741,0.1403,0.0002,0.0000,0.2054
30.791,0.1512,0.0002,0.0000,0.1951
30.843,0.1374,0.0002,0.0000,0.1712
30.894,0.1489,0.0001,0.0000,0.1743
30.945,0.2158,0.0001,0.0000,0.1810
30.996,0.2233,0.0001,0.0000,0.2076
31.046,0.2170,0.0001,0.0000,0.2499
31.097,0.2481,0.0001,0.0000,0.2295
31.147,0.2410,0.0001,0.0000,0.2390
31.196,0.2037,0.0001,0.0000,0.2175
31.247,0.1433,0.0001,0.0000,0.2207
31.298,0.1805,0.0001,0.0000,0.2025
31.348,0.2065,0.0001,0.0000,0.2177
31.399,0.2016,0.0001,0.0000,0.1972
31.450,0.2059,0.0001,0.0000,0.1637
31.500,0.3888,0.0001,0.0000,0.2460
31.551,0.3203,0.0001,0.0000,0.2156
31.605,0.2843,0.0001,0.0000,0.2485
31.651,0.2563,0.0001,0.0000,0.1990
31.701,0.1971,0.0001,0.0000,0.2279
31.752,0.1244,0.0001,0.0000,0.1831
31.802,0.1029,0.0001,0.0000,0.2212
31.852,0.1285,0.0001,0.0000,0.2153
31.902,0.1677,0.0001,0.0000,0.2724
31.952,0.1472,0.0001,0.0000,0.2919
32.002,0.1431,0.0001,0.0000,0.2620
32.052,0.2344,0.0001,0.0000,0.2883
32.102,0.2437,0.0001,0.0000,0.2583
32.152,0.2004,0.0001,0.0000,0.2609
32.202,0.2098,0.0001,0.0000,0.2308
32.252,0.1996,0.0000,0.0000,0.2301
32.302,0.1129,0.0000,0.0000,0.2026
32.353,0.0961,0.0000,0.0000,0.2652
32.408,0.1043,0.0000,0.0000,0.2709
32.453,0.1652,0.0000,0.0000,0.2366
32.503,0.1610,0.0000,0.0000,0.2322
32.556,0.1545,0.0000,0.0000,0.2079
32.603,0.2020,0.0000,0.0000,0.2059
32.653,0.2067,0.0000,0.0000,0.1818
32.703,0.1742,0.0000,0.0000,0.1894
32.753,0.1779,0.0000,0.0000,0.1691
32.803,0.1800,0.0000,0.0000,0.2257
32.853,0.1237,0.0000,0.0000,0.2359
32.902,0.1124,0.0000,0.0000,0.2404
32.953,0.1072,0.0000,0.0000,0.2558
33.004,0.1548,0.0000,0.0000,0.2325
33.054,0.1565,0.0000,0.0000,0.2597
33.105,0.1631,0.0000,0.0000,0.2305
33.156,0.2795,0.0000,0.0000,0.2702
33.206,0.2635,0.0000,0.0000,0.2483
33.256,0.2340,0.0000,0.0003,0.3037
33.306,0.2297,0.0000,0.0000,0.2910
33.361,0.2492,0.0000,0.0000,0.2718
33.407,0.2150,0.0000,0.0000,0.2970
33.457,0.1861,0.0000,0.0000,0.2751
33.512,0.1756,0.0000,0.0001,0.3017
33.558,0.2590,0.0000,0.0000,0.2644
33.608,0.2427,0.0003,0.0075,0.3204
33.661,0.2417,0.0008,0.0028,0.3125
33.711,0.3801,0.0058,0.1670,0.4038
33.761,0.3525,0.0097,0.1372,0.3931
33.811,0.2800,0.0167,0.1674,0.4039
33.861,0.2689,0.0202,0.1340,0.3919
33.911,0.2861,0.0220,0.0809,0.3699
33.961,0.2094,0.0285,0.1184,0.3859
34.012,0.1659,0.0295,0.0608,0.3600
34.065,0.1580,0.0319,0.0620,0.3607
34.115,0.2275,0.0314,0.0159,0.3299
34.165,0.2204,0.0350,0.1528,0.3988
34.215,0.1970,0.0378,0.0643,0.3618
34.265,0.2059,0.0387,0.0689,0.3641
34.316,0.2203,0.0389,0.0428,0.3499
34.366,0.1344,0.0377,0.0265,0.3388
34.416,0.1237,0.0373,0.0243,0.3372
34.467,0.1427,0.0364,0.0047,0.3161
34.517,0.1706,0.0348,0.0074,0.3202
34.567,0.1600,0.0337,0.0000,0.2851
34.617,0.1621,0.0342,0.0475,0.3527
34.667,0.3054,0.0337,0.0115,0.3253
34.717,0.2748,0.0333,0.0217,0.3350
34.771,0.2408,0.0315,0.0000,0.2912
34.821,0.2582,0.0307,0.0031,0.3129
34.871,0.2868,0.0299,0.0040,0.3148
34.921,0.1858,0.0285,0.0119,0.3257
34.971,0.1659,0.0280,0.0123,0.3262
35.026,0.1727,0.0271,0.0000,0.2981
35.071,0.1634,0.0283,0.0504,0.3544
35.121,0.1626,0.0276,0.0069,0.3196
35.175,0.2090,0.0266,0.0146,0.3286
35.225,0.2675,0.0258,0.0004,0.3048
35.275,0.2741,0.0252,0.0055,0.3175
35.326,0.2570,0.0239,0.0001,0.3024
35.376,0.2719,0.0232,0.0018,0.3099
35.426,0.2756,0.0229,0.0131,0.3271
35.476,0.2065,0.0230,0.0463,0.3520
35.526,0.1805,0.0241,0.0594,0.3593
35.578,0.2034,0.0244,0.0440,0.3506
35.628,0.1971,0.0250,0.0443,0.3508
35.678,0.1875,0.0245,0.0098,0.3233
35.729,0.2580,0.0242,0.0241,0.3370
35.780,0.3061,0.0236,0.0036,0.3140
35.830,0.2869,0.0224,0.0059,0.3181
35.881,0.2820,0.0217,0.0000,0.2988
35.931,0.2834,0.0211,0.0000,0.2711
35.981,0.2644,0.0208,0.0035,0.3139
36.032,0.2048,0.0202,0.0000,0.2782
36.082,0.1565,0.0190,0.0000,0.2658
36.132,0.1711,0.0184,0.0000,0.2416
36.182,0.1708,0.0179,0.0000,0.2513
36.232,0.1660,0.0168,0.0000,0.2241
36.282,0.1678,0.0163,0.0000,0.2459
36.332,0.2387,0.0158,0.0000,0.2379
36.383,0.2524,0.0149,0.0000,0.2895
36.434,0.2373,0.0144,0.0000,0.2830
36.485,0.3067,0.0136,0.0000,0.2714
36.535,0.2729,0.0132,0.0000,0.2766
36.585,0.2429,0.0128,0.0000,0.2631
36.635,0.1648,0.0120,0.0000,0.2811
36.685,0.1950,0.0117,0.0000,0.2558
36.736,0.2025,0.0110,0.0000,0.2862
36.786,0.2022,0.0106,0.0000,0.2657
36.836,0.2034,0.0105,0.0058,0.3178
36.887,0.3993,0.0103,0.0000,0.3001
36.937,0.3350,0.0100,0.0000,0.2635
36.990,0.2932,0.0097,0.0000,0.2976
37.037,0.2710,0.0091,0.0000,0.2590
37.087,0.2865,0.0088,0.0000,0.2931
37.137,0.1984,0.0083,0.0000,0.2580
37.188,0.1702,0.0080,0.0000,0.3005
37.240,0.1973,0.0076,0.0000,0.2766
37.290,0.1925,0.0093,0.0663,0.3628
37.340,0.1803,0.0102,0.0382,0.3470
37.390,0.1710,0.0106,0.0299,0.3414
37.440,0.2848,0.0106,0.0108,0.3245
37.490,0.2818,0.0103,0.0003,0.3043
37.540,0.2550,0.0102,0.0043,0.3154
37.591,0.2511,0.0099,0.0000,0.2956
37.641,0.2387,0.0098,0.0040,0.3149
37.691,0.1990,0.0095,0.0000,0.2914
37.741,0.1510,0.0106,0.0459,0.3518
37.791,0.1643,0.0108,0.0019,0.3102
37.841,0.1614,0.0105,0.0020,0.3105
37.892,0.1430,0.0100,0.0000,0.2909
37.942,0.1435,0.0097,0.0000,0.2860
37.992,0.2052,0.0094,0.0000,0.2825
38.043,0.2292,0.0088,0.0000,0.2685
38.094,0.2123,0.0086,0.0000,0.2833
38.144,0.2395,0.0081,0.0000,0.2431
38.195,0.2455,0.0078,0.0002,0.3030
38.245,0.1995,0.0076,0.0000,0.2833
38.295,0.1541,0.0071,0.0000,0.2935
38.345,0.1724,0.0069,0.0000,0.2810
38.396,0.2122,0.0065,0.0000,0.2931
38.446,0.2169,0.0063,0.0000,0.2888
38.496,0.2176,0.0061,0.0000,0.2761
38.547,0.3563,0.0058,0.0000,0.2976
38.597,0.3090,0.0056,0.0000,0.2754
38.648,0.2671,0.0058,0.0022,0.3110
38.698,0.2624,0.0056,0.0000,0.2819
38.749,0.2969,0.0055,0.0000,0.2864
38.799,0.2133,0.0051,0.0000,0.2934
38.849,0.1703,0.0051,0.0041,0.3150
38.902,0.1716,0.0051,0.0063,0.3186
38.949,0.2118,0.0055,0.0214,0.3348
39.000,0.2119,0.0064,0.0338,0.3441
39.051,0.2169,0.0084,0.0750,0.3671
39.101,0.3437,0.0106,0.0826,0.3707
39.152,0.3403,0.0112,0.0296,0.3411
39.202,0.2767,0.0142,0.0726,0.3660
39.252,0.2616,0.0148,0.0368,0.3461
39.303,0.2422,0.0174,0.0734,0.3663
39.354,0.1752,0.0184,0.0503,0.3543
39.408,0.1544,0.0184,0.0198,0.3335
39.454,0.1559,0.0197,0.0279,0.3400
39.505,0.1714,0.0196,0.0145,0.3285
39.555,0.1669,0.0218,0.0310,0.3422
39.605,0.1658,0.0212,0.0022,0.3110
39.656,0.1843,0.0207,0.0038,0.3144
39.706,0.1954,0.0195,0.0000,0.2914
39.756,0.1837,0.0189,0.0006,0.3056
39.808,0.1953,0.0178,0.0000,0.2967
39.858,0.2037,0.0175,0.0074,0.3203
39.908,0.2033,0.0173,0.0100,0.3236
39.958,0.1610,0.0185,0.0724,0.3658
40.008,0.1741,0.0192,0.0418,0.3493
40.058,0.2250,0.0189,0.0081,0.3211
40.108,0.2184,0.0195,0.0302,0.3416
40.158,0.2064,0.0193,0.0128,0.3268
40.211,0.3414,0.0216,0.0683,0.3638
40.261,0.3322,0.0229,0.0651,0.3622
40.312,0.3114,0.0243,0.0698,0.3646
40.363,0.2706,0.0276,0.0597,0.3594
40.413,0.2820,0.0310,0.1418,0.3948
40.467,0.2193,0.0373,0.1064,0.3810
40.517,0.1820,0.0387,0.0827,0.3707
40.567,0.1983,0.0417,0.1400,0.3941
40.619,0.2384,0.0465,0.1391,0.3938
40.669,0.2289,0.0495,0.1485,0.3972
40.719,0.2272,0.0515,0.1142,0.3842
40.769,0.3071,0.0607,0.2336,0.4255
40.819,0.2975,0.0651,0.2071,0.4172
40.869,0.2703,0.0741,0.3664,0.4640
40.919,0.2322,0.0870,0.2540,0.4318
40.969,0.2318,0.0941,0.3234,0.4520
41.019,0.1856,0.1042,0.4330,0.4821
41.069,0.1399,0.1292,0.5653,0.5175
41.119,0.1814,0.1437,0.6100,0.5296
41.170,0.2191,0.1584,0.6359,0.5366
41.221,0.2179,0.1901,0.7087,0.5572
41.272,0.2163,0.2058,0.7141,0.5588
41.326,0.2499,0.2233,0.7890,0.5816
41.374,0.3393,0.2534,0.7192,0.5603
41.425,0.2814,0.2674,0.7212,0.5609
41.475,0.2701,0.2960,0.7519,0.5700
41.527,0.2872,0.3094,0.7446,0.5678
41.581,0.2184,0.3377,0.7891,0.5816
41.632,0.1899,0.3515,0.7973,0.5843
41.682,0.1933,0.3653,0.8113,0.5889
41.732,0.2175,0.3931,0.8555,0.6043
41.783,0.2133,0.4078,0.8848,0.6154
41.833,0.2119,0.4215,0.8634,0.6072
41.883,0.2452,0.4472,0.8723,0.6105
41.934,0.2468,0.4597,0.8621,0.6067
41.985,0.2322,0.4714,0.8517,0.6028
42.035,0.2246,0.4959,0.8864,0.6161
42.085,0.2844,0.5071,0.8698,0.6096
42.137,0.2677,0.5297,0.8896,0.6174
42.187,0.2370,0.5399,0.8691,0.6093
42.238,0.2390,0.5521,0.9479,0.6447
42.289,0.3034,0.5732,0.9006,0.6219
42.340,0.2647,0.5834,0.9113,0.6266
42.390,0.2312,0.5927,0.8926,0.6186
42.440,0.2771,0.6108,0.9161,0.6287
42.490,0.2600,0.6192,0.8935,0.6189
42.540,0.2265,0.6271,0.8815,0.6141
42.591,0.2416,0.6428,0.8856,0.6158
42.641,0.2889,0.6500,0.8824,0.6145
42.692,0.2552,0.6665,0.9158,0.6286
42.742,0.2204,0.6728,0.8742,0.6113
42.792,0.2362,0.6795,0.8960,0.6200
42.842,0.2878,0.6901,0.8473,0.6013
42.892,0.2677,0.6954,0.8672,0.6086
42.945,0.2391,0.6998,0.8424,0.5995
42.992,0.2660,0.7076,0.8492,0.6019
43.042,0.2787,0.7118,0.8480,0.6015
43.092,0.2256,0.7197,0.8777,0.6126
43.143,0.2098,0.7226,0.8145,0.5899
43.195,0.2365,0.7238,0.7638,0.5737
43.243,0.2518,0.7256,0.7479,0.5688
43.293,0.2239,0.7258,0.7313,0.5638
43.344,0.2392,0.7258,0.7182,0.5600
43.394,0.2476,0.7241,0.6692,0.5459
43.445,0.2267,0.7229,0.6821,0.5496
43.496,0.2153,0.7197,0.6589,0.5430
43.547,0.2361,0.7193,0.7069,0.5567
43.597,0.2905,0.7194,0.7221,0.5611
43.647,0.2422,0.7145,0.6258,0.5339
43.697,0.2201,0.7117,0.6204,0.5324
43.748,0.2481,0.7086,0.6072,0.5288
43.798,0.2804,0.7046,0.6599,0.5433
43.848,0.2531,0.7022,0.6262,0.5340
43.899,0.2767,0.6997,0.6712,0.5465
43.949,0.2884,0.6988,0.6707,0.5463
44.000,0.2539,0.7017,0.7957,0.5837
44.050,0.2290,0.7057,0.7467,0.5685
44.100,0.2618,0.7072,0.7549,0.5709
44.150,0.2665,0.7094,0.7814,0.5792
44.200,0.2478,0.7132,0.7796,0.5786
44.250,0.2463,0.7159,0.8024,0.5859
44.300,0.2826,0.7185,0.8022,0.5858
44.350,0.2817,0.7263,0.8674,0.6087
44.400,0.2616,0.7299,0.8458,0.6007
44.450,0.2546,0.7355,0.9187,0.6299
44.500,0.3165,0.7455,0.8877,0.6166
44.551,0.2901,0.7498,0.8891,0.6172
44.602,0.2480,0.7578,0.8820,0.6143
44.653,0.2744,0.7617,0.8874,0.6165
44.703,0.2782,0.7661,0.9096,0.6258
44.753,0.2306,0.7745,0.9084,0.6253
44.803,0.2220,0.7789,0.9219,0.6314
44.860,0.2293,0.7829,0.9116,0.6267
44.905,0.2523,0.7910,0.9407,0.6408
44.955,0.2375,0.7962,0.9647,0.6549
45.008,0.3025,0.8073,0.9898,0.6762
45.059,0.3800,0.8128,0.9935,0.6810
45.109,0.3093,0.8184,0.9976,0.6885
45.159,0.2433,0.8291,1.0000,0.7317
45.209,0.2529,0.8342,1.0000,0.7426
45.259,0.2841,0.8392,1.0000,0.7608
45.309,0.2621,0.8487,1.0000,0.7722
45.360,0.2482,0.8533,1.0000,0.7825
45.410,0.2905,0.8577,1.0000,0.7861
45.461,0.2936,0.8661,1.0000,0.7952
45.511,0.2613,0.8701,1.0000,0.7970
45.561,0.2486,0.8740,1.0000,0.7985
45.611,0.3337,0.8814,1.0000,0.8065
45.661,0.3038,0.8850,1.0000,0.8045
45.711,0.2769,0.8884,1.0000,0.8009
45.761,0.2733,0.8950,1.0000,0.7990
45.811,0.2750,0.8982,1.0000,0.8058
45.862,0.2604,0.9012,1.0000,0.7991
45.912,0.2193,0.9071,1.0000,0.7942
45.962,0.2642,0.9099,1.0000,0.7980
46.012,0.3056,0.9126,1.0000,0.8007
46.062,0.2656,0.9177,1.0000,0.7988
46.112,0.2570,0.9202,1.0000,0.7987
46.168,0.3363,0.9226,1.0000,0.8046
46.213,0.2939,0.9272,1.0000,0.8063
46.263,0.2703,0.9294,1.0000,0.8186
46.317,0.2605,0.9315,1.0000,0.8132
46.363,0.2837,0.9355,1.0000,0.8139
46.414,0.2609,0.9375,1.0000,0.8089
46.465,0.2379,0.9412,1.0000,0.8103
46.515,0.2800,0.9429,1.0000,0.8114
46.565,0.2945,0.9446,1.0000,0.8112
46.616,0.2562,0.9479,1.0000,0.8089
46.666,0.2455,0.9495,1.0000,0.7993
46.717,0.2587,0.9510,1.0000,0.7888
46.768,0.2444,0.9539,1.0000,0.7834
46.818,0.2286,0.9553,1.0000,0.7976
46.868,0.2136,0.9566,1.0000,0.7943
46.923,0.2890,0.9592,1.0000,0.7846
46.973,0.2795,0.9604,1.0000,0.7615
47.023,0.2502,0.9616,1.0000,0.7435
47.075,0.2783,0.9639,1.0000,0.7465
47.125,0.2967,0.9649,1.0000,0.7520
47.176,0.2826,0.9660,1.0000,0.7525
47.226,0.2575,0.9680,1.0000,0.7361
47.276,0.2787,0.9690,1.0000,0.7083
47.326,0.2524,0.9696,0.9900,0.6765
47.376,0.1954,0.9671,0.8998,0.6216
47.426,0.1945,0.9632,0.8360,0.5973
47.477,0.2226,0.9577,0.7791,0.5785
47.527,0.2042,0.9411,0.6400,0.5378
47.577,0.1942,0.9335,0.6880,0.5513
47.628,0.2122,0.9307,0.8404,0.5988
47.678,0.3080,0.9292,0.9045,0.6236
47.728,0.2893,0.9269,0.8502,0.6023
47.779,0.2786,0.9231,0.8001,0.5852
47.829,0.3278,0.9131,0.7342,0.5647
47.880,0.2991,0.9071,0.7137,0.5587
47.933,0.2358,0.9010,0.7045,0.5560
47.980,0.2022,0.8865,0.6245,0.5335
48.030,0.2166,0.8802,0.6769,0.5481
48.081,0.1769,0.8770,0.8455,0.6006
48.131,0.1631,0.8768,0.8730,0.6108
48.181,0.1718,0.8759,0.8470,0.6012
48.231,0.2067,0.8708,0.7866,0.5808
48.281,0.1882,0.8661,0.7149,0.5590
48.331,0.1770,0.8596,0.6493,0.5404
48.381,0.1959,0.8424,0.5352,0.5094
48.431,0.2020,0.8308,0.4562,0.4883
48.484,0.1758,0.8251,0.9109,0.6264
48.534,0.1731,0.8304,1.0000,0.7247
48.584,0.3535,0.8355,1.0000,0.8012
48.634,0.2524,0.8452,1.0000,0.9334
48.684,0.2263,0.8498,1.0000,0.9292
48.734,0.2110,0.8543,1.0000,0.9058
48.784,0.2434,0.8629,1.0000,0.8850
48.834,0.1980,0.8670,1.0000,0.8791
48.884,0.1310,0.8749,1.0000,0.8577
48.934,0.3120,0.8787,1.0000,0.8892
48.984,0.3367,0.8823,1.0000,0.9316
49.034,0.2847,0.8893,1.0000,0.9960
49.084,0.2750,0.8926,1.0000,1.0000
49.134,0.3078,0.8989,1.0000,1.0000
49.184,0.2682,0.9020,1.0000,1.0000
49.234,0.2325,0.9049,1.0000,1.0000
49.285,0.2061,0.9105,1.0000,0.9982
49.335,0.2269,0.9132,1.0000,0.9922
49.386,0.1588,0.9183,1.0000,1.0000
49.436,0.1281,0.9208,1.0000,1.0000
49.486,0.1320,0.9232,1.0000,1.0000
49.536,0.1622,0.9277,1.0000,1.0000
49.587,0.1586,0.9299,1.0000,1.0000
49.637,0.1420,0.9340,1.0000,1.0000
49.687,0.1993,0.9360,1.0000,1.0000
49.737,0.2339,0.9379,1.0000,1.0000
49.787,0.1829,0.9416,1.0000,1.0000
49.838,0.1712,0.9433,1.0000,1.0000
49.890,0.3429,0.9467,1.0000,1.0000
49.940,0.3054,0.9483,1.0000,1.0000
49.990,0.2622,0.9498,1.0000,1.0000
50.040,0.2341,0.9528,1.0000,1.0000
50.090,0.2201,0.9542,1.0000,0.9874
50.143,0.1748,0.9556,1.0000,0.9701
50.190,0.1140,0.9582,1.0000,0.9300
50.240,0.1111,0.9595,1.0000,0.9113
50.291,0.1085,0.9619,1.0000,0.9487
50.342,0.1037,0.9630,1.0000,0.9760
50.392,0.1337,0.9652,1.0000,0.9868
50.442,0.1622,0.9662,1.0000,0.9505
50.493,0.1744,0.9673,1.0000,0.9911
50.543,0.1719,0.9692,1.0000,0.9839
50.593,0.1839,0.9701,1.0000,0.9623
50.643,0.2090,0.9719,1.0000,0.9215
50.693,0.1957,0.9727,1.0000,0.9041
50.743,0.1745,0.9735,1.0000,0.9301
50.793,0.2655,0.9751,1.0000,0.9816
50.843,0.2784,0.9759,1.0000,0.9966
50.895,0.2233,0.9773,1.0000,0.9849
50.945,0.2142,0.9780,1.0000,0.9732
50.995,0.3067,0.9786,1.0000,0.9846
51.045,0.2923,0.9799,1.0000,0.9726
51.095,0.2744,0.9805,1.0000,0.9631
51.145,0.2626,0.9811,1.0000,0.9599
51.195,0.2966,0.9822,1.0000,0.9856
51.245,0.2784,0.9827,1.0000,1.0000
51.298,0.2648,0.9832,1.0000,1.0000
51.346,0.2821,0.9842,1.0000,0.9771
51.396,0.2848,0.9847,1.0000,0.9794
51.447,0.2035,0.9856,1.0000,0.9605
51.497,0.1718,0.9860,1.0000,0.9591
51.547,0.2037,0.9865,1.0000,0.9441
51.597,0.2348,0.9873,1.0000,0.9472
51.647,0.2349,0.9876,1.0000,0.9666
51.697,0.2365,0.9880,1.0000,0.9878
51.748,0.2597,0.9887,1.0000,1.0000
51.798,0.2452,0.9891,1.0000,1.0000
51.849,0.2275,0.9897,1.0000,1.0000
51.899,0.2549,0.9900,1.0000,1.0000
51.949,0.2604,0.9903,1.0000,0.9990
51.999,0.2250,0.9909,1.0000,0.9430
52.049,0.2128,0.9912,1.0000,0.9281
52.099,0.2275,0.9914,1.0000,0.9507
52.149,0.2409,0.9919,1.0000,0.9911
52.200,0.2145,0.9922,1.0000,1.0000
52.251,0.2303,0.9926,1.0000,1.0000
52.302,0.2665,0.9929,1.0000,0.9979
52.352,0.2196,0.9931,1.0000,0.9656
52.402,0.1503,0.9935,1.0000,0.9254
52.453,0.1484,0.9937,1.0000,0.9036
52.503,0.1969,0.9941,1.0000,0.8921
52.553,0.1937,0.9942,1.0000,0.9215
52.603,0.1897,0.9944,1.0000,0.9457
52.653,0.2692,0.9947,1.0000,0.9549
52.703,0.2997,0.9949,1.0000,0.9386
52.753,0.3031,0.9950,1.0000,0.9329
52.803,0.2935,0.9953,1.0000,0.9086
52.853,0.3001,0.9955,1.0000,0.9147
52.904,0.2643,0.9957,1.0000,0.8996
52.955,0.2458,0.9959,1.0000,0.9098
53.005,0.2400,0.9960,1.0000,0.9310
53.055,0.3285,0.9962,1.0000,0.9738
53.106,0.2987,0.9963,1.0000,0.9917
53.156,0.2773,0.9965,1.0000,0.9929
53.206,0.2701,0.9967,1.0000,0.9412
53.256,0.2374,0.9968,1.0000,0.9451
53.306,0.2054,0.9970,1.0000,0.9286
53.357,0.1986,0.9970,1.0000,0.9205
53.407,0.2146,0.9971,1.0000,0.9179
53.457,0.1876,0.9973,1.0000,0.9560
53.507,0.1702,0.9974,1.0000,0.9718
53.557,0.1570,0.9975,1.0000,0.9753
53.607,0.2417,0.9976,1.0000,0.9031
53.657,0.2515,0.9977,1.0000,0.8646
53.708,0.2503,0.9978,1.0000,0.8261
53.759,0.2610,0.9979,1.0000,0.8186
53.809,0.2724,0.9980,1.0000,0.7968
53.859,0.1937,0.9981,1.0000,0.8169
53.909,0.1753,0.9981,1.0000,0.8566
53.963,0.3708,0.9982,1.0000,0.9080
54.013,0.3583,0.9983,1.0000,0.9205
54.063,0.3320,0.9983,1.0000,0.9206
54.113,0.3186,0.9984,1.0000,0.8945
54.163,0.3252,0.9985,1.0000,0.8734
54.213,0.2813,0.9985,1.0000,0.8561
54.263,0.2135,0.9986,1.0000,0.8171
54.314,0.3009,0.9987,1.0000,0.8352
54.367,0.4214,0.9987,1.0000,0.8668
54.414,0.3140,0.9988,1.0000,0.9183
54.464,0.2991,0.9988,1.0000,0.9390
54.515,0.3048,0.9989,1.0000,0.9277
54.565,0.2651,0.9989,1.0000,0.9296
54.615,0.2328,0.9990,1.0000,0.9233
54.665,0.2142,0.9990,1.0000,0.9035
54.715,0.2335,0.9990,1.0000,0.8928
54.765,0.2141,0.9991,1.0000,0.9051
54.815,0.1675,0.9991,1.0000,0.9446
54.865,0.1644,0.9992,1.0000,0.9524
54.915,0.2478,0.9992,1.0000,0.9446
54.965,0.2542,0.9992,1.0000,0.9438
55.015,0.2473,0.9993,1.0000,0.9404
55.065,0.2573,0.9993,1.0000,0.9285
55.116,0.2610,0.9993,1.0000,0.9118
55.166,0.2197,0.9993,1.0000,0.9051
55.217,0.2120,0.9994,1.0000,0.9242
55.267,0.2742,0.9994,1.0000,0.9412
55.319,0.2797,0.9994,1.0000,0.9552
55.369,0.2277,0.9994,1.0000,0.9778
55.421,0.2193,0.9995,1.0000,0.9830
55.471,0.2993,0.9995,1.0000,0.9792
55.521,0.2754,0.9995,1.0000,0.9297
55.571,0.2476,0.9995,1.0000,0.9042
55.624,0.2356,0.9996,1.0000,0.8754
55.674,0.2024,0.9996,1.0000,0.8962
55.724,0.1633,0.9996,1.0000,0.9193
55.774,0.1482,0.9996,1.0000,0.9221
55.825,0.2306,0.9996,1.0000,0.9123
55.875,0.2616,0.9996,1.0000,0.9312
55.925,0.2481,0.9996,1.0000,0.9008
55.975,0.2467,0.9997,1.0000,0.8766
56.026,0.2492,0.9997,1.0000,0.8519
56.076,0.1559,0.9997,1.0000,0.8238
56.127,0.1335,0.9997,1.0000,0.8458
56.178,0.2265,0.9997,1.0000,0.8943
56.228,0.3123,0.9997,1.0000,0.8947
56.278,0.2949,0.9997,1.0000,0.8632
56.333,0.2761,0.9997,1.0000,0.8460
56.378,0.2737,0.9998,1.0000,0.8440
56.428,0.2246,0.9998,1.0000,0.8434
56.480,0.1441,0.9998,1.0000,0.8349
56.531,0.1718,0.9998,1.0000,0.8433
56.581,0.2652,0.9998,1.0000,0.8672
56.631,0.2489,0.9998,1.0000,0.9083
56.681,0.2469,0.9998,1.0000,0.9094
56.731,0.2654,0.9998,1.0000,0.8966
56.781,0.2408,0.9998,1.0000,0.8651
56.831,0.2120,0.9998,1.0000,0.8633
56.882,0.2025,0.9998,1.0000,0.8526
56.932,0.2306,0.9998,1.0000,0.8452
56.983,0.1937,0.9999,1.0000,0.8425
57.034,0.1471,0.9999,1.0000,0.8867
57.084,0.1383,0.9999,1.0000,0.9002
57.134,0.2171,0.9999,1.0000,0.8943
57.183,0.2736,0.9999,1.0000,0.8910
57.235,0.2735,0.9999,1.0000,0.8873
57.285,0.2920,0.9999,1.0000,0.8679
57.335,0.2661,0.9999,1.0000,0.8218
57.385,0.2190,0.9999,1.0000,0.8004
57.438,0.1763,0.9999,1.0000,0.7873
57.485,0.2435,0.9999,1.0000,0.8427
57.536,0.2699,0.9999,1.0000,0.8621
57.587,0.1454,0.9999,1.0000,0.9177
57.637,0.1510,0.9999,1.0000,0.9106
57.687,0.2095,0.9999,1.0000,0.8718
57.737,0.1854,0.9999,1.0000,0.8293
57.788,0.1701,0.9999,1.0000,0.8053
57.838,0.1573,0.9999,1.0000,0.7831
57.887,0.2174,0.9999,1.0000,0.7977
57.938,0.2178,0.9999,1.0000,0.8273
57.991,0.2124,0.9999,1.0000,0.8741
58.041,0.3108,0.9999,1.0000,0.8834
58.091,0.3553,0.9999,1.0000,0.8895
58.141,0.3140,0.9999,1.0000,0.8624
58.191,0.3034,0.9999,1.0000,0.8522
58.246,0.3272,0.9999,1.0000,0.8466
