timestamp_s,relative_exertion,mix,ep_target_weight,sustained_energy
87.609,0.2135,0.9338,0.8541,0.6037
87.659,0.2116,0.9264,0.7872,0.5810
87.709,0.1803,0.9154,0.5588,0.5157
87.759,0.1635,0.9065,0.6203,0.5324
87.810,0.2261,0.8918,0.5746,0.5200
87.861,0.2129,0.8892,0.8020,0.5858
87.911,0.1844,0.8901,0.9192,0.6301
87.961,0.2178,0.8917,0.9103,0.6261
88.011,0.2550,0.8921,0.9062,0.6244
88.062,0.2409,0.8912,0.8675,0.6087
88.113,0.2325,0.8904,0.8618,0.6066
88.163,0.2783,0.8896,0.8642,0.6075
88.214,0.2740,0.8866,0.8194,0.5916
88.264,0.2518,0.8831,0.7694,0.5754
88.320,0.2324,0.8761,0.6487,0.5402
88.366,0.3472,0.8777,0.9412,0.6410
88.416,0.3135,0.8795,0.9384,0.6396
88.470,0.2784,0.8811,0.8898,0.6174
88.521,0.2916,0.8787,0.8009,0.5854
88.571,0.3014,0.8757,0.7763,0.5776
88.621,0.1957,0.8670,0.6773,0.5482
88.672,0.1559,0.8618,0.6927,0.5526
88.722,0.1826,0.8593,0.7792,0.5785
88.772,0.2007,0.8587,0.8867,0.6162
88.822,0.1808,0.8618,0.9650,0.6551
88.872,0.1780,0.8649,0.9631,0.6538
88.922,0.2854,0.8697,0.9504,0.6461
88.972,0.3209,0.8727,0.9686,0.6575
89.022,0.2907,0.8755,0.9658,0.6556
89.072,0.2916,0.8795,0.9265,0.6336
89.122,0.2839,0.8774,0.8118,0.5890
89.176,0.2536,0.8784,0.9108,0.6263
89.223,0.2131,0.8772,0.7906,0.5821
89.273,0.2847,0.8785,0.9190,0.6301
89.328,0.3684,0.8812,0.9701,0.6586
89.373,0.3133,0.8855,0.9439,0.6425
89.423,0.2988,0.8868,0.9273,0.6340
89.477,0.3106,0.8870,0.8951,0.6196
89.524,0.2401,0.8853,0.8426,0.5996
89.574,0.1724,0.8820,0.7743,0.5770
89.629,0.1502,0.8771,0.7196,0.5604
89.674,0.2243,0.8743,0.8178,0.5910
89.724,0.2139,0.8728,0.8254,0.5936
89.774,0.2041,0.8755,0.9615,0.6528
89.825,0.2311,0.8809,0.9640,0.6544
89.876,0.2531,0.8836,0.9716,0.6597
89.928,0.2290,0.8883,0.9434,0.6422
89.978,0.2210,0.8902,0.9521,0.6471
90.028,0.2617,0.8921,0.9526,0.6473
90.079,0.2490,0.8944,0.9137,0.6276
90.129,0.2340,0.8938,0.8760,0.6119
90.179,0.2260,0.8878,0.6949,0.5532
90.229,0.3425,0.8896,0.9539,0.6481
90.279,0.3224,0.8918,0.9635,0.6541
90.329,0.2818,0.8950,0.9428,0.6419
90.380,0.3052,0.8961,0.9345,0.6375
90.430,0.2990,0.8967,0.9160,0.6287
90.480,0.2065,0.8955,0.8473,0.6013
90.530,0.1916,0.8896,0.6974,0.5539
90.580,0.2250,0.8867,0.7956,0.5837
90.630,0.2322,0.8826,0.8162,0.5905
90.681,0.2101,0.8845,0.9449,0.6430
90.732,0.1983,0.8870,0.9685,0.6575
90.782,0.2403,0.8912,0.9589,0.6512
90.832,0.2217,0.8929,0.9497,0.6457
90.888,0.1707,0.8962,0.9421,0.6415
90.938,0.2111,0.8956,0.8748,0.6115
90.989,0.2542,0.8906,0.7311,0.5638
91.039,0.2396,0.8853,0.8348,0.5969
91.089,0.2258,0.8801,0.7126,0.5584
91.139,0.2786,0.8765,0.7596,0.5724
91.189,0.2792,0.8795,0.9376,0.6391
91.239,0.2541,0.8805,0.9115,0.6267
91.290,0.2393,0.8818,0.9245,0.6327
91.340,0.3073,0.8860,0.9633,0.6540
91.390,0.2829,0.8878,0.9467,0.6440
91.440,0.2637,0.8888,0.9204,0.6307
91.490,0.2759,0.8828,0.8111,0.5888
91.541,0.2881,0.8818,0.8510,0.6026
91.592,0.2490,0.8791,0.9001,0.6217
91.642,0.2280,0.8815,0.9574,0.6502
91.692,0.2478,0.8837,0.9557,0.6492
91.742,0.2010,0.8873,0.9454,0.6433
91.792,0.1548,0.8888,0.9370,0.6388
91.842,0.1408,0.8898,0.9216,0.6313
91.892,0.2158,0.8917,0.9152,0.6283
91.942,0.1992,0.8920,0.9033,0.6231
91.992,0.1932,0.8915,0.8754,0.6117
92.042,0.2033,0.8854,0.7821,0.5794
92.092,0.2128,0.8872,0.9441,0.6426
92.143,0.1651,0.8896,0.9689,0.6577
92.193,0.1123,0.8936,0.9598,0.6517
92.243,0.2114,0.8957,0.9632,0.6539
92.295,0.2609,0.8982,0.9788,0.6653
92.345,0.2699,0.9028,0.9686,0.6575
92.395,0.2621,0.9010,0.8409,0.5990
92.445,0.3044,0.9011,0.9053,0.6240
92.495,0.2809,0.9031,0.9316,0.6361
92.545,0.2525,0.9056,0.9876,0.6737
92.595,0.2375,0.9084,0.9996,0.6954
92.645,0.2634,0.9134,0.9882,0.6744
92.696,0.2178,0.9157,0.9905,0.6771
92.746,0.1682,0.9177,0.9832,0.6693
92.796,0.2412,0.9212,0.9691,0.6579
92.846,0.3203,0.9196,0.8688,0.6092
92.898,0.2686,0.9167,0.8985,0.6211
92.948,0.2476,0.9149,0.8582,0.6052
92.998,0.2288,0.9128,0.8437,0.6000
93.048,0.1297,0.9163,0.9833,0.6694
93.098,0.1007,0.9181,0.9756,0.6627
93.148,0.0839,0.9195,0.9655,0.6554
93.198,0.1882,0.9230,0.9848,0.6708
93.248,0.1979,0.9250,0.9883,0.6745
93.302,0.1928,0.9265,0.9757,0.6628
93.348,0.2378,0.9242,0.8553,0.6042
93.398,0.2607,0.9243,0.9263,0.6335
93.448,0.2310,0.9222,0.8527,0.6032
93.498,0.1897,0.9237,0.9841,0.6701
93.548,0.2078,0.9256,0.9877,0.6738
93.598,0.2255,0.9282,0.9594,0.6514
93.649,0.2035,0.9280,0.9218,0.6314
93.700,0.1878,0.9261,0.8647,0.6077
93.750,0.3792,0.9239,0.8938,0.6191
93.801,0.3241,0.9229,0.8880,0.6167
93.854,0.2648,0.9191,0.8465,0.6010
93.904,0.2524,0.9135,0.7321,0.5641
93.954,0.2239,0.9111,0.8358,0.5972
94.004,0.1218,0.9137,0.9612,0.6526
94.054,0.1014,0.9145,0.9389,0.6398
94.104,0.1342,0.9145,0.9148,0.6281
94.154,0.1705,0.9120,0.8755,0.6118
94.205,0.1665,0.9116,0.8988,0.6212
94.255,0.1621,0.9104,0.8722,0.6105
94.305,0.2161,0.9004,0.7750,0.5772
94.355,0.2116,0.8969,0.7847,0.5802
94.408,0.1759,0.8922,0.7376,0.5657
94.455,0.1660,0.8932,0.9378,0.6392
94.505,0.2197,0.8945,0.9365,0.6386
94.557,0.2065,0.8948,0.8990,0.6213
94.607,0.1929,0.8945,0.8841,0.6152
94.657,0.2876,0.8934,0.8583,0.6053
94.707,0.3012,0.8815,0.6137,0.5305
94.757,0.2684,0.8739,0.6289,0.5347
94.808,0.2359,0.8691,0.7134,0.5586
94.859,0.2675,0.8559,0.6766,0.5480
94.909,0.2031,0.8562,0.8648,0.6077
94.960,0.1763,0.8574,0.8980,0.6208
95.010,0.1748,0.8586,0.8750,0.6116
95.061,0.2166,0.8589,0.8665,0.6083
95.111,0.2225,0.8592,0.8622,0.6067
95.161,0.2145,0.8587,0.8428,0.5997
95.211,0.2302,0.8537,0.6925,0.5525
95.261,0.2230,0.8469,0.7907,0.5822
95.312,0.1699,0.8422,0.6890,0.5515
95.362,0.1529,0.8408,0.7942,0.5833
95.413,0.2518,0.8455,0.9281,0.6344
95.463,0.3005,0.8474,0.9061,0.6243
95.513,0.2591,0.8486,0.8877,0.6166
95.563,0.2651,0.8465,0.7797,0.5786
95.613,0.3366,0.8457,0.8207,0.5920
95.663,0.3357,0.8454,0.8326,0.5961
95.713,0.2644,0.8436,0.8080,0.5878
95.762,0.2616,0.8418,0.7833,0.5798
95.815,0.2469,0.8332,0.7772,0.5779
95.865,0.2112,0.8349,0.8904,0.6177
95.915,0.1892,0.8367,0.8948,0.6195
95.965,0.2525,0.8386,0.8595,0.6057
96.016,0.2698,0.8384,0.8336,0.5964
96.066,0.2566,0.8383,0.8335,0.5964
96.117,0.2486,0.8330,0.7075,0.5569
96.167,0.2582,0.8272,0.6390,0.5375
96.219,0.2363,0.8251,0.7593,0.5723
96.267,0.1621,0.8238,0.8158,0.5903
96.318,0.1864,0.8274,0.9463,0.6438
96.368,0.2769,0.8345,0.9385,0.6396
96.419,0.2497,0.8376,0.9383,0.6395
96.469,0.2345,0.8406,0.9401,0.6404
96.520,0.3055,0.8448,0.9050,0.6238
96.570,0.2765,0.8448,0.8443,0.6002
96.620,0.2380,0.8388,0.6444,0.5390
96.670,0.2071,0.8336,0.7933,0.5830
96.720,0.2217,0.8270,0.6117,0.5300
96.771,0.2080,0.8230,0.6941,0.5530
96.821,0.1426,0.8058,0.4238,0.4796
96.872,0.1303,0.7906,0.2999,0.4453
96.922,0.3086,0.7576,0.2209,0.4215
96.973,0.2546,0.7412,0.2118,0.4186
97.023,0.2277,0.7258,0.2281,0.4238
97.073,0.2242,0.6883,0.0342,0.3444
97.123,0.2005,0.6713,0.1226,0.3875
97.173,0.1342,0.6550,0.1257,0.3887
97.223,0.1013,0.6239,0.2284,0.4239
97.273,0.2263,0.6098,0.1538,0.3991
97.323,0.2608,0.5932,0.0572,0.3581
97.373,0.2528,0.5600,0.0250,0.3378
97.424,0.2475,0.5433,0.0036,0.3141
97.475,0.2671,0.5148,0.0955,0.3764
97.525,0.2046,0.5020,0.0875,0.3729
97.575,0.1365,0.4892,0.0753,0.3672
97.626,0.1578,0.4647,0.0475,0.3527
97.676,0.1787,0.4549,0.1362,0.3927
97.726,0.1807,0.4487,0.2509,0.4308
97.777,0.1818,0.4290,0.0850,0.3718
97.827,0.3346,0.4194,0.1095,0.3823
97.877,0.2946,0.4106,0.1253,0.3885
97.928,0.2563,0.3958,0.2004,0.4150
97.980,0.2590,0.3898,0.1964,0.4137
98.030,0.2507,0.3766,0.2336,0.4255
98.080,0.1991,0.3739,0.2861,0.4413
98.130,0.1580,0.3698,0.2390,0.4272
98.180,0.2633,0.3738,0.4371,0.4832
98.231,0.3179,0.3713,0.2903,0.4425
98.281,0.2523,0.3686,0.2835,0.4405
98.331,0.2569,0.3678,0.3750,0.4664
98.381,0.3072,0.3692,0.4126,0.4766
98.431,0.3020,0.3711,0.4348,0.4826
98.481,0.2378,0.3683,0.2801,0.4395
98.532,0.2263,0.3700,0.4232,0.4795
98.582,0.2703,0.3708,0.3975,0.4725
98.633,0.2459,0.3728,0.5517,0.5138
98.683,0.2289,0.3828,0.7056,0.5563
98.733,0.2424,0.3934,0.7382,0.5659
98.783,0.2788,0.4146,0.7609,0.5728
98.833,0.2259,0.4262,0.7992,0.5849
98.883,0.2067,0.4376,0.8073,0.5875
98.934,0.2597,0.4534,0.6282,0.5345
98.984,0.2501,0.4597,0.6617,0.5438
99.036,0.2294,0.4687,0.7617,0.5730
99.084,0.2072,0.4818,0.7172,0.5597
99.134,0.3012,0.4941,0.8928,0.6187
99.184,0.2763,0.5192,0.9099,0.6259
99.234,0.2655,0.5313,0.9220,0.6315
99.284,0.2592,0.5430,0.9209,0.6310
99.335,0.2627,0.5635,0.9047,0.6237
99.385,0.1983,0.5737,0.9034,0.6231
99.438,0.1344,0.5828,0.8778,0.6127
99.485,0.1386,0.5978,0.8122,0.5892
99.535,0.1675,0.6001,0.6766,0.5480
99.586,0.1684,0.6164,0.9330,0.6368
99.636,0.1673,0.6263,0.9450,0.6431
99.686,0.1969,0.6352,0.9247,0.6327
99.736,0.1877,0.6529,0.9340,0.6373
99.787,0.1725,0.6620,0.9548,0.6487
99.837,0.1580,0.6706,0.9487,0.6451
99.887,0.2631,0.6815,0.7964,0.5840
99.937,0.2622,0.6862,0.8384,0.5981
99.987,0.2314,0.6953,0.8272,0.5942
100.038,0.3193,0.7016,0.9068,0.6246
100.087,0.3703,0.7097,0.9712,0.6594
100.138,0.2945,0.7243,0.9469,0.6441
100.188,0.2731,0.7310,0.9463,0.6438
100.238,0.2944,0.7424,0.9177,0.6295
100.288,0.2327,0.7472,0.8999,0.6216
100.339,0.1880,0.7494,0.8228,0.5927
100.389,0.1505,0.7469,0.7401,0.5665
100.440,0.2261,0.7479,0.7810,0.5790
100.490,0.2152,0.7445,0.7622,0.5732
100.540,0.2052,0.7489,0.8885,0.6169
100.590,0.1996,0.7533,0.8973,0.6206
100.640,0.2243,0.7613,0.8995,0.6215
100.691,0.1966,0.7668,0.9432,0.6421
100.741,0.1664,0.7786,0.9679,0.6570
100.792,0.2213,0.7835,0.9415,0.6412
100.842,0.2499,0.7839,0.7957,0.5838
100.892,0.2103,0.7883,0.8983,0.6210
100.942,0.1958,0.7899,0.8401,0.5987
100.991,0.3609,0.7970,0.9589,0.6512
101.042,0.3268,0.8020,0.9612,0.6526
101.095,0.2898,0.8063,0.9457,0.6435
101.142,0.2664,0.8124,0.8942,0.6193
101.192,0.2763,0.8126,0.8177,0.5910
101.242,0.1877,0.8155,0.8698,0.6096
101.293,0.1527,0.8168,0.8577,0.6050
101.343,0.1383,0.8175,0.8423,0.5995
101.393,0.1472,0.8146,0.7229,0.5614
101.443,0.1388,0.8123,0.7377,0.5658
101.493,0.1421,0.8190,0.9385,0.6396
101.543,0.1692,0.8221,0.9224,0.6316
101.593,0.1714,0.8253,0.9263,0.6335
101.643,0.1307,0.8336,0.9815,0.6677
101.694,0.1243,0.8382,0.9876,0.6737
101.744,0.2323,0.8437,0.8991,0.6213
101.794,0.2429,0.8451,0.8905,0.6177
101.845,0.2396,0.8479,0.9394,0.6401
101.895,0.2796,0.8534,0.9548,0.6486
101.945,0.2805,0.8574,0.9866,0.6726
101.995,0.1804,0.8643,0.9668,0.6563
102.045,0.1624,0.8673,0.9632,0.6539
102.095,0.2018,0.8698,0.9512,0.6466
102.145,0.2725,0.8747,0.9522,0.6471
102.195,0.2514,0.8758,0.9098,0.6259
102.245,0.2416,0.8724,0.7636,0.5736
102.295,0.3369,0.8713,0.8785,0.6129
102.346,0.3071,0.8685,0.7765,0.5776
102.396,0.2889,0.8694,0.9360,0.6383
102.446,0.3076,0.8718,0.9461,0.6437
102.496,0.3276,0.8733,0.9239,0.6324
102.546,0.2085,0.8761,0.9120,0.6269
102.596,0.1597,0.8774,0.9217,0.6313
102.646,0.1671,0.8786,0.9150,0.6282
102.696,0.1996,0.8741,0.7257,0.5622
102.746,0.1927,0.8712,0.7779,0.5781
102.798,0.1898,0.8672,0.7514,0.5699
102.848,0.2195,0.8668,0.8519,0.6029
102.898,0.1986,0.8692,0.9485,0.6450
102.948,0.1021,0.8731,0.9193,0.6302
102.999,0.0878,0.8736,0.8894,0.6173
103.049,0.1357,0.8719,0.8175,0.5909
103.099,0.1610,0.8666,0.7927,0.5828
103.150,0.1558,0.8649,0.8090,0.5881
103.200,0.2230,0.8601,0.7736,0.5767
103.250,0.2235,0.8561,0.7289,0.5631
103.300,0.1999,0.8484,0.5981,0.5263
103.350,0.1856,0.8470,0.8898,0.6175
103.401,0.2388,0.8485,0.8976,0.6207
103.453,0.2668,0.8493,0.8743,0.6113
103.501,0.2261,0.8508,0.8695,0.6094
103.551,0.2197,0.8511,0.8636,0.6072
103.600,0.3188,0.8498,0.8073,0.5875
103.651,0.2820,0.8425,0.6086,0.5292
103.701,0.2570,0.8373,0.6695,0.5460
103.751,0.2390,0.8286,0.6846,0.5503
103.801,0.2145,0.8290,0.8444,0.6002
103.850,0.1889,0.8309,0.8924,0.6185
103.900,0.1531,0.8331,0.8587,0.6054
103.951,0.2481,0.8348,0.8903,0.6176
104.002,0.2393,0.8378,0.8781,0.6128
104.052,0.2156,0.8383,0.8526,0.6032
104.104,0.2235,0.8313,0.6495,0.5404
104.154,0.2426,0.8292,0.7589,0.5722
104.204,0.2324,0.8276,0.7754,0.5773
104.254,0.1796,0.8224,0.8347,0.5968
104.304,0.1936,0.8248,0.9023,0.6227
104.354,0.2370,0.8269,0.8966,0.6203
104.404,0.2344,0.8283,0.8295,0.5950
104.455,0.2273,0.8256,0.7364,0.5654
104.505,0.3563,0.8165,0.6649,0.5447
104.555,0.3282,0.8103,0.6088,0.5292
104.606,0.2864,0.8000,0.4666,0.4911
104.656,0.2437,0.7892,0.6440,0.5389
104.707,0.2233,0.7815,0.5326,0.5087
104.756,0.1259,0.7826,0.8450,0.6004
104.807,0.0950,0.7847,0.8528,0.6033
104.857,0.0842,0.7863,0.8385,0.5981
104.907,0.1695,0.7898,0.8425,0.5996
104.958,0.1833,0.7892,0.7687,0.5752
105.009,0.1782,0.7900,0.8029,0.5861
105.059,0.2544,0.7899,0.7859,0.5806
105.109,0.3005,0.7888,0.7539,0.5706
105.159,0.2175,0.7770,0.4780,0.4941
105.209,0.2009,0.7750,0.7081,0.5570
105.260,0.2267,0.7763,0.8210,0.5921
105.310,0.2631,0.7786,0.8009,0.5854
105.361,0.2292,0.7782,0.7655,0.5742
105.411,0.2976,0.7718,0.6600,0.5433
105.461,0.3205,0.7681,0.6491,0.5403
105.511,0.2831,0.7616,0.5528,0.5141
105.561,0.2306,0.7489,0.5936,0.5251
105.611,0.2239,0.7439,0.5841,0.5225
105.660,0.1965,0.7400,0.6148,0.5309
105.711,0.1514,0.7451,0.8451,0.6005
105.761,0.1459,0.7476,0.8276,0.5944
105.812,0.2511,0.7529,0.8386,0.5982
105.862,0.2710,0.7549,0.8204,0.5919
105.912,0.2571,0.7560,0.7922,0.5826
105.961,0.2576,0.7478,0.5330,0.5088
106.012,0.2627,0.7425,0.5708,0.5189
106.062,0.2227,0.7394,0.6402,0.5378
106.112,0.1817,0.7293,0.6011,0.5271
106.162,0.2111,0.7313,0.7978,0.5844
106.217,0.2574,0.7373,0.8178,0.5910
106.267,0.2068,0.7400,0.8271,0.5942
106.317,0.1858,0.7437,0.8635,0.6072
106.367,0.3374,0.7547,0.9377,0.6392
106.417,0.3170,0.7596,0.9172,0.6292
106.467,0.2784,0.7607,0.7952,0.5836
106.517,0.2546,0.7632,0.8279,0.5945
106.567,0.2686,0.7616,0.7120,0.5582
106.617,0.2522,0.7625,0.7919,0.5825
106.668,0.2084,0.7713,0.9130,0.6273
106.718,0.2154,0.7744,0.8743,0.6113
106.769,0.2464,0.7774,0.8103,0.5885
106.820,0.2142,0.7771,0.7651,0.5741
106.870,0.2004,0.7776,0.7946,0.5834
106.920,0.2410,0.7800,0.8202,0.5919
106.971,0.2563,0.7807,0.8025,0.5859
107.021,0.2374,0.7801,0.7608,0.5728
107.071,0.2342,0.7771,0.8169,0.5907
107.123,0.2720,0.7801,0.8779,0.6127
107.173,0.2464,0.7826,0.8616,0.6065
107.223,0.1787,0.7854,0.8219,0.5924
107.273,0.1970,0.7871,0.8425,0.5996
107.323,0.2302,0.7897,0.8756,0.6118
107.373,0.1976,0.7890,0.7190,0.5602
107.423,0.1824,0.7875,0.7404,0.5666
107.473,0.1959,0.7882,0.8080,0.5878
107.523,0.2072,0.7910,0.8680,0.6089
107.573,0.1869,0.7957,0.9481,0.6448
107.623,0.1814,0.7999,0.9364,0.6385
107.673,0.2379,0.8061,0.9056,0.6241
107.723,0.2306,0.8096,0.9233,0.6321
107.774,0.2008,0.8154,0.8995,0.6215
107.825,0.2092,0.8147,0.7931,0.5829
107.875,0.2294,0.8085,0.6088,0.5292
107.925,0.1988,0.8043,0.7645,0.5739
107.975,0.1822,0.7971,0.5633,0.5169
108.026,0.2906,0.7959,0.8447,0.6003
108.076,0.2916,0.7976,0.8531,0.6034
108.126,0.2490,0.7983,0.8223,0.5925
108.176,0.1830,0.7978,0.7740,0.5768
108.227,0.2280,0.7739,0.7740,0.5768
108.278,0.2388,0.7745,0.7725,0.5764
108.329,0.2122,0.7710,0.6566,0.5424
108.381,0.2429,0.7644,0.7048,0.5561
108.431,0.2739,0.7606,0.6389,0.5375
108.481,0.2567,0.7570,0.6395,0.5376
108.531,0.2243,0.7617,0.8490,0.6019
108.581,0.2324,0.7640,0.8379,0.5979
108.633,0.2354,0.7655,0.7634,0.5736
108.683,0.1910,0.7632,0.6890,0.5515
108.734,0.1732,0.7625,0.7385,0.5660
108.784,0.2616,0.7608,0.7152,0.5591
108.834,0.2660,0.7590,0.7006,0.5549
108.884,0.2199,0.7511,0.5696,0.5186
108.935,0.2541,0.7480,0.6469,0.5397
108.985,0.3184,0.7501,0.8199,0.5917
109.034,0.2771,0.7551,0.8215,0.5923
109.085,0.2565,0.7568,0.8113,0.5889
109.135,0.2431,0.7557,0.7219,0.5611
109.185,0.2689,0.7497,0.6621,0.5439
109.235,0.2336,0.7463,0.6347,0.5363
109.286,0.2076,0.7302,0.5075,0.5020
109.336,0.2558,0.7250,0.5555,0.5148
109.386,0.2665,0.7198,0.5534,0.5143
109.436,0.2409,0.7211,0.8006,0.5853
109.486,0.2286,0.7240,0.8164,0.5906
109.537,0.2532,0.7275,0.7883,0.5814
109.588,0.2212,0.7292,0.7841,0.5800
109.638,0.1790,0.7304,0.7693,0.5754
109.689,0.2101,0.7277,0.6398,0.5377
109.739,0.2586,0.7193,0.4488,0.4863
109.792,0.2660,0.7140,0.5402,0.5107
109.840,0.2459,0.7047,0.4876,0.4967
109.891,0.2756,0.7012,0.5854,0.5229
109.942,0.2914,0.7058,0.7979,0.5845
109.992,0.2596,0.7076,0.7659,0.5743
110.044,0.2375,0.7132,0.8160,0.5904
110.095,0.3301,0.7168,0.8346,0.5968
110.145,0.3105,0.7198,0.8159,0.5904
110.196,0.2617,0.7180,0.6177,0.5317
110.247,0.2546,0.7179,0.7150,0.5590
110.298,0.2379,0.7145,0.5701,0.5187
110.348,0.2258,0.7143,0.7058,0.5564
110.399,0.2159,0.7180,0.8392,0.5984
110.449,0.2971,0.7249,0.8182,0.5912
110.499,0.2889,0.7266,0.7809,0.5790
110.552,0.2558,0.7253,0.6824,0.5497
110.599,0.2354,0.7215,0.6725,0.5469
110.649,0.2922,0.7204,0.6846,0.5503
110.700,0.2660,0.7152,0.6195,0.5321
110.750,0.2429,0.7111,0.5804,0.5215
110.803,0.2311,0.7040,0.4713,0.4923
110.850,0.3029,0.7054,0.8002,0.5852
110.900,0.2690,0.7086,0.8116,0.5890
110.950,0.2438,0.7137,0.8044,0.5866
111.000,0.2607,0.7167,0.8160,0.5904
111.051,0.2770,0.7202,0.8324,0.5960
111.102,0.2192,0.7250,0.7795,0.5786
111.152,0.2033,0.7216,0.6099,0.5295
111.202,0.2667,0.7213,0.7384,0.5660
111.252,0.2511,0.7214,0.7245,0.5618
111.302,0.2327,0.7245,0.8252,0.5936
111.352,0.2073,0.7352,0.8997,0.6215
111.402,0.2753,0.7389,0.8612,0.6063
111.452,0.1903,0.7464,0.8664,0.6083
111.502,0.1685,0.7502,0.8741,0.6112
111.552,0.1808,0.7531,0.8482,0.6016
111.602,0.2295,0.7496,0.6081,0.5290
111.652,0.2154,0.7485,0.7128,0.5584
111.702,0.2029,0.7481,0.7350,0.5650
111.752,0.2072,0.7416,0.7174,0.5598
111.802,0.1877,0.7440,0.8242,0.5932
111.852,0.1209,0.7486,0.8107,0.5887
111.902,0.1106,0.7502,0.8010,0.5855
111.952,0.1590,0.7505,0.7614,0.5729
112.002,0.1838,0.7495,0.7276,0.5627
112.053,0.1827,0.7480,0.7006,0.5549
112.104,0.2460,0.7385,0.6361,0.5367
112.154,0.2928,0.7376,0.7072,0.5568
112.205,0.2703,0.7330,0.5848,0.5227
112.255,0.2515,0.7367,0.8530,0.6033
112.305,0.2733,0.7405,0.8625,0.6068
112.359,0.3209,0.7431,0.8274,0.5943
112.405,0.2446,0.7468,0.7964,0.5840
112.455,0.2169,0.7463,0.7294,0.5633
112.506,0.3448,0.7469,0.7657,0.5743
112.556,0.3099,0.7463,0.7259,0.5623
112.606,0.2810,0.7449,0.6996,0.5546
112.656,0.2665,0.7352,0.4841,0.4957
112.706,0.2703,0.7343,0.7048,0.5561
112.756,0.1973,0.7372,0.8302,0.5953
112.806,0.1137,0.7429,0.8203,0.5919
112.857,0.1273,0.7440,0.7810,0.5791
112.910,0.1627,0.7414,0.6833,0.5499
112.960,0.1610,0.7392,0.6695,0.5460
113.010,0.1595,0.7344,0.5801,0.5214
113.060,0.2995,0.7296,0.7027,0.5555
113.110,0.2939,0.7288,0.7026,0.5554
113.160,0.2800,0.7302,0.7757,0.5774
113.211,0.2855,0.7405,0.9095,0.6258
113.261,0.3238,0.7451,0.8930,0.6188
113.315,0.2409,0.7528,0.8678,0.6088
113.365,0.2244,0.7564,0.8713,0.6101
113.415,0.2499,0.7596,0.8645,0.6076
113.465,0.2722,0.7541,0.5569,0.5152
113.515,0.2431,0.7508,0.6450,0.5392
113.564,0.2107,0.7507,0.7445,0.5678
113.615,0.2153,0.7440,0.6816,0.5494
113.665,0.1884,0.7464,0.8258,0.5938
113.718,0.1021,0.7520,0.8284,0.5946
113.768,0.1077,0.7531,0.7892,0.5817
113.818,0.1807,0.7523,0.7246,0.5619
113.868,0.2058,0.7460,0.6374,0.5371
113.919,0.2061,0.7415,0.5983,0.5264
113.969,0.2065,0.7312,0.3976,0.4725
114.019,0.1980,0.7224,0.6341,0.5362
114.069,0.1556,0.7156,0.4936,0.4983
114.123,0.1169,0.7133,0.6399,0.5378
114.169,0.2518,0.7183,0.8062,0.5872
114.219,0.3150,0.7202,0.7817,0.5793
114.272,0.2860,0.7221,0.7833,0.5798
114.320,0.2685,0.7258,0.7660,0.5744
114.371,0.3535,0.7273,0.7747,0.5771
114.421,0.2756,0.7286,0.7315,0.5639
114.471,0.2362,0.7275,0.6938,0.5529
114.521,0.2292,0.7251,0.6461,0.5395
114.571,0.1983,0.7178,0.6993,0.5545
114.622,0.1758,0.7207,0.8148,0.5900
114.672,0.1571,0.7232,0.8057,0.5870
114.722,0.1846,0.7248,0.7338,0.5646
114.772,0.2046,0.7237,0.6870,0.5510
114.824,0.1957,0.7196,0.6551,0.5420
114.874,0.1944,0.7149,0.5636,0.5170
114.925,0.2276,0.7052,0.3899,0.4704
114.976,0.1910,0.6929,0.4989,0.4997
115.026,0.1410,0.6906,0.6154,0.5310
115.076,0.1269,0.6933,0.7822,0.5794
115.126,0.2771,0.6986,0.7669,0.5746
115.177,0.2605,0.7006,0.7661,0.5744
115.227,0.2544,0.7018,0.7416,0.5669
115.277,0.3668,0.7020,0.6877,0.5512
115.327,0.3217,0.6984,0.5832,0.5223
115.377,0.2796,0.6897,0.4083,0.4754
115.427,0.2265,0.6810,0.5670,0.5179
115.477,0.2230,0.6726,0.4022,0.4738
115.532,0.1983,0.6703,0.5969,0.5260
115.578,0.1522,0.6745,0.7451,0.5680
115.628,0.1656,0.6760,0.7251,0.5620
115.678,0.2280,0.6783,0.7508,0.5697
115.728,0.2579,0.6848,0.8046,0.5867
115.778,0.2507,0.6876,0.7780,0.5781
115.828,0.2736,0.6822,0.5227,0.5060
115.879,0.2535,0.6819,0.6735,0.5472
115.929,0.1825,0.6831,0.7216,0.5610
115.979,0.0937,0.6840,0.7890,0.5816
116.029,0.1699,0.6892,0.8548,0.6040
116.083,0.2422,0.6937,0.8405,0.5988
116.131,0.2217,0.7005,0.8127,0.5893
116.182,0.2137,0.7028,0.7753,0.5773
116.232,0.2975,0.7060,0.7596,0.5724
116.282,0.2660,0.7066,0.7277,0.5628
116.332,0.2214,0.7061,0.6891,0.5516
116.382,0.2212,0.7006,0.5827,0.5221
116.432,0.2438,0.6964,0.5634,0.5169
116.482,0.2107,0.6986,0.7672,0.5747
116.533,0.1739,0.7041,0.7830,0.5797
116.583,0.2433,0.7064,0.7799,0.5787
116.633,0.2692,0.7134,0.8467,0.6010
116.683,0.2536,0.7175,0.8488,0.6018
116.733,0.2446,0.7207,0.8249,0.5934
116.783,0.2983,0.7205,0.7151,0.5591
116.833,0.2639,0.7225,0.7861,0.5807
